rank,name,year,rating,genre,certificate,run_time,tagline,budget,box_office,casts,directors,writers
214,Spotlight,2015,8.1,"['Biography', 'Crime', 'Drama']",R,2h 9m,Break the story. Break the silence.,20000000,98690254,Duane Murray,['Tom McCarthy'],"Josh Singer,Tom McCarthy"
214,Spotlight,2015,8.1,"['Biography', 'Crime', 'Drama']",R,2h 9m,Break the story. Break the silence.,20000000,98690254,Brian Chamberlain,['Tom McCarthy'],"Josh Singer,Tom McCarthy"
214,Spotlight,2015,8.1,"['Biography', 'Crime', 'Drama']",R,2h 9m,Break the story. Break the silence.,20000000,98690254,Michael Cyril Creighton,['Tom McCarthy'],"Josh Singer,Tom McCarthy"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Arnold Schwarzenegger,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Linda Hamilton,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Michael Biehn,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Paul Winfield,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Lance Henriksen,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Rick Rossovich,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Bess Motta,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Earl Boen,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Dick Miller,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Shawn Schepps,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Bruce M. Kerner,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Franco Columbu,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Bill Paxton,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Brad Rearden,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Brian Thompson,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,William Wisher,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Ken Fritz,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
215,The Terminator,1984,8.1,"['Action', 'Sci-Fi']",R,1h 47m,"La sua missione e una sola: distruggere, uccidere... (His one and only mission: to destroy, to kill...) (Italian DVD)",6400000,78371200,Tom Oberhaus,['James Cameron'],"James Cameron,Gale Anne Hurd,William Wisher"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Hugh Jackman,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Patrick Stewart,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Dafne Keen,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Boyd Holbrook,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Stephen Merchant,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Elizabeth Rodriguez,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Richard E. Grant,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Eriq La Salle,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Elise Neal,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Quincy Fouse,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Al Coronel,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Frank Gallegos,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Anthony Escobar,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Reynaldo Gallegos,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Krzysztof Soszynski,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Stephen Dunlevy,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Daniel Bernhardt,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
216,Logan,2017,8.1,"['Action', 'Drama', 'Sci-Fi']",R,2h 17m,His time has come,97000000,619179950,Ryan Sturz,['James Mangold'],"James Mangold,Scott Frank,Michael Green"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Wil Wheaton,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,River Phoenix,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Corey Feldman,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Jerry O'Connell,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Kiefer Sutherland,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Casey Siemaszko,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Gary Riley,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Bradley Gregg,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Jason Oliver Lipsett,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Marshall Bell,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Frances Lee McCain,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Bruce Kirby,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,William Bronder,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Scott Beach,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Richard Dreyfuss,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,John Cusack,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Madeleine Swift,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
217,Stand by Me,1986,8.1,"['Adventure', 'Drama']",13+,1h 29m,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8000000,52287414,Popeye,['Rob Reiner'],"Stephen King,Raynold Gideon,Bruce A. Evans"
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Daniel Brühl,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Chris Hemsworth,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Olivia Wilde,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Alexandra Maria Lara,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Pierfrancesco Favino,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,David Calder,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Natalie Dormer,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Stephen Mangan,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Christian McKay,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Alistair Petrie,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Julian Rhind-Tutt,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Colin Stinton,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Jamie de Courcey,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Augusto Dallara,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Ilario Calvo,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Patrick Baladi,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Vincent Riotta,['Ron Howard'],Peter Morgan
218,Rush,2013,8.1,"['Action', 'Biography', 'Drama']",R,2h 3m,Everyone's driven by something.,38000000,96983009,Martin Savage,['Ron Howard'],Peter Morgan
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Faye Dunaway,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,William Holden,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Peter Finch,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Robert Duvall,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Wesley Addy,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Ned Beatty,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Arthur Burghardt,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Bill Burrows,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,John Carpenter,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Jordan Charney,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Kathy Cronkite,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Ed Crowley,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Jerome Dempsey,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Conchata Ferrell,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Gene Gross,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Stanley Grover,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Cindy Grover,['Sidney Lumet'],Paddy Chayefsky
219,Network,1976,8.1,['Drama'],R,2h 1m,"""NETWORK""... the humanoids, the love story, the trials and tribulations, the savior of television, the attempted suicides, the assassination -- it's ALL coming along with a galaxy of stars you know and love!",3800000,23690757,Darryl Hickman,['Sidney Lumet'],Paddy Chayefsky
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Emile Hirsch,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Vince Vaughn,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Catherine Keener,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Marcia Gay Harden,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,William Hurt,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Jena Malone,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Brian H. Dierker,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Kristen Stewart,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Hal Holbrook,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Jim Gallien,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,James O'Neill,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Malinda McCollum,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Paul Knauls,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Zach Galifianakis,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Craig Mutsch,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,Jim Beidler,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,John Decker,['Sean Penn'],"Sean Penn,Jon Krakauer"
220,Into the Wild,2007,8.1,"['Adventure', 'Biography', 'Drama']",R,2h 28m,Into the heart Into the soul,15000000,56675895,John Hofer,['Sean Penn'],"Sean Penn,Jon Krakauer"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Ethan Hawke,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Julie Delpy,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Vernon Dobtcheff,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Louise Lemoine Torrès,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Rodolphe Pauly,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Mariane Plasteig,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Diabolo,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Denis Evrard,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Albert Delpy,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
221,Before Sunset,2004,8.1,"['Drama', 'Romance']",R,1h 20m,What if you had a second chance with the one that got away?,Not Available,Not Available,Marie Pillet,['Richard Linklater'],"Richard Linklater,Julie Delpy,Ethan Hawke"
222,The Wizard of Oz,1939,8.1,"['Adventure', 'Family', 'Fantasy']",G,1h 42m,Mighty Miracle Show Of 1000 Delights !,2777000,25637669,Judy Garland,"['Victor Fleming', 'George Cukor(uncredited)', 'Mervyn LeRoy(uncredited)']","Noel Langley,Florence Ryerson,Edgar Allan Woolf"
